"","sentence","sentiment","score1","emotion","score2"
"4324","To understand that which follows we must remember that the Factory Acts of and were all three in force so far as the one did not amend the other: that not one of these limited the working day of the male worker over and that since the hours from a.m. to .m. had remained the legal day, within the limits of which at first the and later the hours' labour of young persons and women had to be performed under the prescribed conditions.","anger","0.0243872698451408","positive","0.0487745396902817"
"4325","The manufacturers began by here and there discharging a part of, in many cases half of the young persons and women employed by them, and then, for the adult males, restoring the almost obsolete night work.","anticipation","0.0285632676378178","positive","0.0571265352756355"
"4327","Their second step dealt with the legal pauses for meals.","trust","0.110987791342952","positive","0.110987791342952"
"4329","Since the restriction of the hours of work to ten, the factory occupiers maintain, although they have not yet practically gone the whole length, that supposing the hours of work to be from a.m. to.m.","anger","0.0294031167303734","negative","0.0294031167303734"
"4331","In some cases they now allow an hour, or half an hour for dinner, insisting at the same time, that they are not bound to allow any part of the hour and a half in the course of the factory working day.","anticipation","0.0243842965130456","positive","0.0487685930260912"
"4332","The manufacturers maintained therefore that the scrupulously strict provisions of the Act of with regard to meal times only gave the operatives permission to eat and drink before coming into, and after leaving the factory.e., at home.","anticipation","0.0277700638711469","positive","0.0555401277422938"
"4333","And why should not the workpeople eat their dinner before in the morning?","anger","0","positive","0.166527893422148"
"4334","The crown lawyers, however, decided that the prescribed meal times must be in the interval during the working hours, and that it will not be lawful to work for hours continuously, from a.m. to.m.","trust","0.0302938503483793","positive","0.0605877006967586"
"4336","After these pleasant demonstrations, Capital preluded its revolt by a step which agreed with the letter of the law of and was therefore legal.","trust","0.173837461973055","positive","0.130378096479791"
"4337","The Act of certainly prohibited the employment after.m.","anger","0.14265335235378","negative","0.14265335235378"
"4339","But it did not regulate in any way the hours' work of the children whose work time began at midday or later.","anticipation","0.0475963826749167","positive","0.0475963826749167"
"4340","Children of might, if they began work at noon, be employed from to hour; from to in the afternoon, hours; from to in the evening, hours; in all, the legal hours.","trust","0.0333222259246918","positive","0.0333222259246918"
"4341","In order to make their work coincide with that of the adult male labourers up to .m., the manufacturers only had to give them no work till in the afternoon, they could then keep them in the factory without intermission till in the evening.","anticipation","0.0232504068821204","negative","0"
